  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   748,    P-1021,   2025/07/28 22:51:22,Picarro_Sample_Tray-114,      12,        -5.758,       -10.772,       -85.541,        -0.056,         12055,       0,    1,                                        ,                                        ,                 H2O, 1753768556.27,         0.184,         0.178,         0.637,         0.139,        88.298,        -0.000,        -0.001,         1.503,        47.127,        25.110,         0.657,        44.037,         0.940,        -0.067,       -0.0000,       -0.0000,    0,        40.000,Picarro_Sample_Tray,     114,       9,    UBC_01,       0,       1
   749,    P-1022,   2025/07/28 23:00:36,Picarro_Sample_Tray-115,       1,        -6.501,       -12.160,      -102.933,        -0.063,         12521,      -1,    1,                                        ,                                        ,                 H2O, 1753769110.56,         0.207,         0.183,         0.691,         0.150,        89.545,         0.000,         0.000,         1.504,        49.172,        25.850,         0.697,        46.575,         0.939,         0.151,        0.0000,       -0.0000,    0,        39.938,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   750,    P-1022,   2025/07/28 23:09:36,Picarro_Sample_Tray-115,       2,        -6.493,       -12.204,      -104.388,        -0.030,         12124,      -1,    1,                                        ,                                        ,                 H2O, 1753769651.35,         0.184,         0.166,         0.681,         0.151,        87.894,         0.000,         0.001,         1.489,        47.465,        25.319,         0.648,        43.768,         0.938,        -0.127,        0.0000,        0.0000,    0,        39.938,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   751,    P-1022,   2025/07/28 23:18:37,Picarro_Sample_Tray-115,       3,        -6.501,       -12.203,      -104.724,        -0.039,         12148,      -1,    1,                                        ,                                        ,                 H2O, 1753770191.41,         0.162,         0.164,         0.602,         0.123,        88.691,        -0.000,         0.001,         1.506,        47.579,        25.363,         0.649,        43.903,         0.939,        -0.099,       -0.0000,       -0.0000,    0,        39.938,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   752,    P-1022,   2025/07/28 23:27:38,Picarro_Sample_Tray-115,       4,        -6.510,       -12.209,      -104.756,        -0.045,         12164,       0,    1,                                        ,                                        ,                 H2O, 1753770732.04,         0.182,         0.170,         0.635,         0.144,        89.292,        -0.000,         0.001,         1.511,        47.611,        25.456,         0.656,        43.890,         0.938,        -0.043,       -0.0000,       -0.0000,    0,        39.875,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   753,    P-1022,   2025/07/28 23:36:37,Picarro_Sample_Tray-115,       5,        -6.534,       -12.248,      -104.911,        -0.049,         12168,       0,    1,                                        ,                                        ,                 H2O, 1753771271.75,         0.191,         0.175,         0.646,         0.147,        88.783,         0.000,        -0.000,         1.497,        47.636,        25.437,         0.663,        44.048,         0.939,        -0.039,        0.0000,        0.0000,    0,        39.812,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   754,    P-1022,   2025/07/28 23:45:38,Picarro_Sample_Tray-115,       6,        -6.525,       -12.229,      -105.009,        -0.050,         12174,       0,    1,                                        ,                                        ,                 H2O, 1753771812.69,         0.199,         0.169,         0.655,         0.158,        89.998,         0.000,        -0.002,         1.509,        47.690,        25.518,         0.661,        43.585,         0.940,        -0.113,        0.0000,       -0.0000,    0,        39.875,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   755,    P-1022,   2025/07/28 23:54:38,Picarro_Sample_Tray-115,       7,        -6.526,       -12.239,      -105.100,        -0.045,         12186,       0,    1,                                        ,                                        ,                 H2O, 1753772353.11,         0.186,         0.174,         0.647,         0.145,        89.237,         0.000,        -0.001,         1.500,        47.698,        25.387,         0.660,        44.353,         0.939,        -0.033,        0.0000,       -0.0000,    0,        39.812,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   756,    P-1022,   2025/07/29 00:03:38,Picarro_Sample_Tray-115,       8,        -6.520,       -12.249,      -105.338,        -0.034,         12143,       0,    1,                                        ,                                        ,                 H2O, 1753772893.22,         0.195,         0.189,         0.549,         0.142,        88.054,         0.000,        -0.003,         1.486,        47.587,        25.444,         0.650,        43.431,         0.940,        -0.173,        0.0000,       -0.0000,    0,        39.875,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   757,    P-1022,   2025/07/29 00:12:38,Picarro_Sample_Tray-115,       9,        -6.509,       -12.198,      -105.090,        -0.051,         12220,       0,    1,                                        ,                                        ,                 H2O, 1753773432.90,         0.191,         0.174,         0.617,         0.145,        89.828,        -0.000,         0.000,         1.520,        47.940,        25.293,         0.657,        44.631,         0.939,        -0.044,        0.0000,        0.0000,    0,        39.812,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   758,    P-1022,   2025/07/29 00:21:38,Picarro_Sample_Tray-115,      10,        -6.515,       -12.231,      -105.228,        -0.038,         12190,       0,    1,                                        ,                                        ,                 H2O, 1753773973.24,         0.188,         0.189,         0.637,         0.143,        89.240,         0.000,         0.001,         1.506,        47.755,        25.300,         0.665,        44.646,         0.940,        -0.042,        0.0000,       -0.0000,    0,        39.812,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   759,    P-1022,   2025/07/29 00:30:38,Picarro_Sample_Tray-115,      11,        -6.515,       -12.234,      -105.143,        -0.037,         12183,       0,    1,                                        ,                                        ,                 H2O, 1753774513.49,         0.181,         0.168,         0.626,         0.138,        88.933,         0.000,        -0.001,         1.499,        47.745,        25.345,         0.658,        44.186,         0.941,        -0.066,        0.0000,       -0.0000,    0,        39.875,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
   760,    P-1022,   2025/07/29 00:39:38,Picarro_Sample_Tray-115,      12,        -6.514,       -12.227,      -105.249,        -0.040,         12157,       0,    1,                                        ,                                        ,                 H2O, 1753775053.06,         0.192,         0.178,         0.705,         0.147,        90.029,         0.000,        -0.001,         1.513,        47.600,        25.351,         0.655,        44.110,         0.939,        -0.039,       -0.0000,       -0.0000,    0,        39.812,Picarro_Sample_Tray,     115,       9,    UBC_01,       0,       1
